episode,start,text
https://www.youtube.com/watch?v=wjXtFr62DC4,21.368,"""Vandaag ZULLEN we kijken"" of ""Vandaag ZULLEN we GAAN kijken"
https://www.youtube.com/watch?v=wjXtFr62DC4,27.371,"naar de werkwoorden ZULLEN en GAAN om iets te zeggen over de toekomst."""
https://www.youtube.com/watch?v=wjXtFr62DC4,32.585,Het is niet zo dat je altijd ZULLEN en GAAN in dezelfde soort context kunt gebruiken
https://www.youtube.com/watch?v=wjXtFr62DC4,40.143,dus daarom laat ik jullie vandaag zien wat nou een beetje de verschillen zijn.
https://www.youtube.com/watch?v=wjXtFr62DC4,45.993,En ik wil ook alvast zeggen dat er ook andere manieren zijn om iets te zeggen over de toekomst
https://www.youtube.com/watch?v=wjXtFr62DC4,52.885,maar die bespreek ik niet in deze video omdat de video dan te lang zou worden
https://www.youtube.com/watch?v=wjXtFr62DC4,58.427,en daarom kijken wij naar ZULLEN en GAAN
https://www.youtube.com/watch?v=wjXtFr62DC4,62.09,maar als wel iets meer wilt leren over ook de andere manieren dan kun je naar de online school gaan
https://www.youtube.com/watch?v=wjXtFr62DC4,68.675,"en daar in de intermediate course in les 11 oefenen met het ""futurum"","
https://www.youtube.com/watch?v=wjXtFr62DC4,74.799,want zo heet deze tijd als je iets zegt over de  toekomst.
https://www.youtube.com/watch?v=wjXtFr62DC4,78.943,ZULLEN en GAAN zijn dus werkwoorden die je kunt gebruiken om iets te zeggen over de toekomst
https://www.youtube.com/watch?v=wjXtFr62DC4,84.857,"maar ze hebben ook allebei ander soort gebruiken, of ander soort betekenissen"
https://www.youtube.com/watch?v=wjXtFr62DC4,91.052,"en dat wil ik eerst kort laten zien, zodat je goed weet wat dan het verschil is ."
https://www.youtube.com/watch?v=wjXtFr62DC4,96.758,"GAAN bijvoorbeeld ken je waarschijnlijk ook wel van ""gaan naar"" (to go to)."
https://www.youtube.com/watch?v=wjXtFr62DC4,104.341,"Bijvoorbeeld: ""Ik ga om 9:30 naar bed""."
https://www.youtube.com/watch?v=wjXtFr62DC4,108.403,"Of: ""Ik ga naar Leiden."""
https://www.youtube.com/watch?v=wjXtFr62DC4,112.356,"Of gewoon: ""Ik ga."""
https://www.youtube.com/watch?v=wjXtFr62DC4,114.679,"In deze zinnen is GAAN het hoofdwerkwoord en het betekent letterlijk ""ergens naartoe gaan""."
https://www.youtube.com/watch?v=wjXtFr62DC4,122.23,"En je kunt ook GAAN gebruiken met een andere prepositie, of je kunt er een samenstelling (=scheidbaar werkwoord!) van maken"
https://www.youtube.com/watch?v=wjXtFr62DC4,129.637,en dan betekent het ook iets anders.
https://www.youtube.com/watch?v=wjXtFr62DC4,132.812,"Bijvoorbeeld: ""Deze video gaat over zullen en gaan."""
https://www.youtube.com/watch?v=wjXtFr62DC4,136.774,"Of: ""Ga je met me mee?"""
https://www.youtube.com/watch?v=wjXtFr62DC4,141.772,"En dat is dan ""meegaan"" of ""de telefoon gaat over""."
https://www.youtube.com/watch?v=wjXtFr62DC4,147.811,Dus hier zie je dat GAAN steeds een hoofdwerkwoord is.
https://www.youtube.com/watch?v=wjXtFr62DC4,152.763,"Maar als je zegt: ""Ik ga om 21.30 naar bed."""
https://www.youtube.com/watch?v=wjXtFr62DC4,156.337,Dat is ook natuurlijk wel iets in de toekomst
https://www.youtube.com/watch?v=wjXtFr62DC4,160.068,maar vergelijk deze zin maar met: 
https://www.youtube.com/watch?v=wjXtFr62DC4,162.56,"""Ik ga om 21.30 SLAPEN."""
https://www.youtube.com/watch?v=wjXtFr62DC4,165.676,"Dus: ""Ik GA om 21.30 naar bed"""
https://www.youtube.com/watch?v=wjXtFr62DC4,169.013,"dan is ""gaan"" het hoofdwerkwoord en dan is het ""gaan naar""."
https://www.youtube.com/watch?v=wjXtFr62DC4,173.33,"""Ik GA NAAR bed."""
https://www.youtube.com/watch?v=wjXtFr62DC4,175.606,"En in de tweede zin ""Ik GA om 21.30 SLAPEN"""
https://www.youtube.com/watch?v=wjXtFr62DC4,179.899,"dan is ""slapen"" het hoofdwerkwoord en dan is ""ga"" het hulpwerkwoord"
https://www.youtube.com/watch?v=wjXtFr62DC4,185.886,om te zeggen dat je dat in de toekomst gaat doen.
https://www.youtube.com/watch?v=wjXtFr62DC4,189.445,In deze twee zinnen kan het dus verwarrend zijn want nu is het een heel subtiel verschil.
https://www.youtube.com/watch?v=wjXtFr62DC4,194.96,"In beide gevallen ga je naar bed om te slapen, logisch!"
https://www.youtube.com/watch?v=wjXtFr62DC4,199.683,Ik zal je een paar voorbeelden laten zien waarbij het iets duidelijker is.
https://www.youtube.com/watch?v=wjXtFr62DC4,204.757,"""Het gaat straks regenen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,207.438,"Ja, dus ""regenen"" is de infinitief en het hoofdwerkwoord."
https://www.youtube.com/watch?v=wjXtFr62DC4,212.557,"""Ik ga verhuizen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,214.939,"Dan is ""verhuizen"" de infinitief en het hoofdwerkwoord."""
https://www.youtube.com/watch?v=wjXtFr62DC4,218.674,"""Ik ga boodschappen doen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,221.007,"""Ik ga boodschappen doen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,223.743,"En: ""Ik ga jullie straks vertellen over het futurum"", of zo."
https://www.youtube.com/watch?v=wjXtFr62DC4,229.253,"Dus: ""ga vertellen"". Dus hier zie je steeds dat GA echt het hulpwerkwoord is."
https://www.youtube.com/watch?v=wjXtFr62DC4,234.476,ZULLEN is ook een werkwoord met verschillende soorten betekenissen.
https://www.youtube.com/watch?v=wjXtFr62DC4,238.966,Het is wel altijd een modaal werkwoord en dat is ook een soort hulpwerkwoord.
https://www.youtube.com/watch?v=wjXtFr62DC4,244.782,"Wat dat precies betekent en wat precies de functies zijn van ""zullen"" -"
https://www.youtube.com/watch?v=wjXtFr62DC4,250.705,er zijn namelijk heel veel functies!
https://www.youtube.com/watch?v=wjXtFr62DC4,253.753,En 5 zeer frequente functies heb ik in deze video besproken.
https://www.youtube.com/watch?v=wjXtFr62DC4,258.321,Nu gaan we alleen kijken hoe je het gebruikt om iets te zeggen over de toekomst.
https://www.youtube.com/watch?v=wjXtFr62DC4,263.997,Maar het houdt altijd wel een beetje een soort van betekenis
https://www.youtube.com/watch?v=wjXtFr62DC4,270.979,"dat toch iets te maken heeft met de (modale) functies van ""zullen""."
https://www.youtube.com/watch?v=wjXtFr62DC4,276.577,"Bijvoorbeeld: ""zullen"" gebruik je om een BELOFTE te doen"
https://www.youtube.com/watch?v=wjXtFr62DC4,283.639,of om iets te zeggen over een WAARSCHIJNLIJKHEID.
https://www.youtube.com/watch?v=wjXtFr62DC4,287.284,Iets waar je niet 100% zeker van bent.
https://www.youtube.com/watch?v=wjXtFr62DC4,291.04,En dit gebruik je vaak ook voor de toekomst.
https://www.youtube.com/watch?v=wjXtFr62DC4,293.532,Dus het loopt wel een beetje door elkaar
https://www.youtube.com/watch?v=wjXtFr62DC4,296.878,en dat ga ik jullie straks ook laten zien als we kijken naar de categorieën voor GAAN en ZULLEN.
https://www.youtube.com/watch?v=wjXtFr62DC4,303.376,"Daarnaast kun je ""zullen"" nooit als hoofdwerkwoord 
gebruiken"
https://www.youtube.com/watch?v=wjXtFr62DC4,307.624,omdat het dus altijd een modaal werkwoord is.
https://www.youtube.com/watch?v=wjXtFr62DC4,310.882,"Als je daar iets meer voorbeelden voor wilt 
zien kun je naar de online cursus gaan."
https://www.youtube.com/watch?v=wjXtFr62DC4,315.004,"Maar in elk geval zeg ik je alvast dat je ""zullen"" nooit 
alleen kan gebruiken"
https://www.youtube.com/watch?v=wjXtFr62DC4,320.167,en dat je altijd nog een infinitief nodig hebt die de betekenis van de zin draagt.
https://www.youtube.com/watch?v=wjXtFr62DC4,326.23,"Laten we kijken naar de vier voorbeelden die ik net heb gegeven met ""gaan"" als hulpwerkwoord."
https://www.youtube.com/watch?v=wjXtFr62DC4,332.605,"En kunnen we die dan dus ook maken met ""zullen""?"
https://www.youtube.com/watch?v=wjXtFr62DC4,336.025,"Nummer 1: ""Het GAAT straks regenen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,339.408,"""Het ZAL straks regenen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,342.67,Dit klinkt niet helemaal goed
https://www.youtube.com/watch?v=wjXtFr62DC4,346.191,en dat komt omdat in dit geval je met ZAL een beetje toch weer een waarschijnlijkheid aanduidt.
https://www.youtube.com/watch?v=wjXtFr62DC4,355.53,Je bent niet 100% zeker.
https://www.youtube.com/watch?v=wjXtFr62DC4,358.106,"Dus met ""het GAAT straks regenen"" ben je 100% zeker."
https://www.youtube.com/watch?v=wjXtFr62DC4,362.451,"Met: ""Het ZAL regenen"" dan moet je eigenlijk een woordje toevoegen om het wat vloeiender te maken.."
https://www.youtube.com/watch?v=wjXtFr62DC4,370.664,"Bijvoorbeeld: ""Het zal strak WEL gaan regenen""."
https://www.youtube.com/watch?v=wjXtFr62DC4,375.06,"Of: ""Het zal MISSCHIEN gaan regenen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,378.522,Dus dan is de zin wel compleet.
https://www.youtube.com/watch?v=wjXtFr62DC4,381.192,"""Ik GA verhuizen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,383.092,"""Ik ZAL verhuizen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,386.141,Ook weer niet echt een hele lekkere zin.
https://www.youtube.com/watch?v=wjXtFr62DC4,389.7,"Je zegt het niet zo snel: ""Ik ZAL verhuizen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,393.296,"Maar misschien wel als iets toevoegt als: ""Ik zal VOLGEND JAAR verhuizen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,400.642,Dan klinkt het meer als een plan.
https://www.youtube.com/watch?v=wjXtFr62DC4,402.965,"En we gaan straks zien dat je ""zal"" kunt gebruiken om iets te zeggen over een INTENTIE of een PLAN."
https://www.youtube.com/watch?v=wjXtFr62DC4,409.857,"""Ik zal volgend jaar verhuizen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,413.023,"Dan hadden we: ""Ik GA boodschappen doen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,415.566,"En: ""Ik ZAL boodschappen doen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,418.693,"Ja, dat kan, dat is een goede zin"
https://www.youtube.com/watch?v=wjXtFr62DC4,421.945,maar hier is het meer een soort BELOFTE.
https://www.youtube.com/watch?v=wjXtFr62DC4,425.738,"Als je ""zal"" gebruikt dan zeg je wel iets over de toekomst maar meer een belofte."
https://www.youtube.com/watch?v=wjXtFr62DC4,431.326,"""Ik beloof dat ik de boodschappen zal doen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,435.908,"En de laatste: ""Ik GA jullie straks iets vertellen over 
het futurum."""
https://www.youtube.com/watch?v=wjXtFr62DC4,440.304,"""Ik ZAL jullie straks iets vertellen over het futurum."""
https://www.youtube.com/watch?v=wjXtFr62DC4,444.451,En dit is een perfecte zin
https://www.youtube.com/watch?v=wjXtFr62DC4,446.326,want dit is zoals we straks gaan zien een PLAN
https://www.youtube.com/watch?v=wjXtFr62DC4,448.948,"en dan kun je heel goed het werkwoord ""zullen"" 
gebruiken."
https://www.youtube.com/watch?v=wjXtFr62DC4,455.811,"Tijd voor de categorieën, leuk leuk leuk leuk leuk!"
https://www.youtube.com/watch?v=wjXtFr62DC4,459.051,"We gaan eerst kijken naar ""gaan""."
https://www.youtube.com/watch?v=wjXtFr62DC4,460.74,"En ""gaan"" gebruik je heel vaak met een handelingswerkwoord voor een actie."
https://www.youtube.com/watch?v=wjXtFr62DC4,466.406,Bijvoorbeeld de eerste categorie is dat het subject van de zin ergens naartoe gaat of zich verplaatst
https://www.youtube.com/watch?v=wjXtFr62DC4,474.582,om daar iets te doen; een actie uit te voeren.
https://www.youtube.com/watch?v=wjXtFr62DC4,478.48,"""Ik ga een rondje hardlopen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,480.912,"Meestal niet hier,  maar je gaat misschien 
naar buiten"
https://www.youtube.com/watch?v=wjXtFr62DC4,484.59,en dan ga je een rondje hardlopen.
https://www.youtube.com/watch?v=wjXtFr62DC4,488.206,"""Ik ga boodschappen doen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,490.288,Dat doe ik ook niet hier.
https://www.youtube.com/watch?v=wjXtFr62DC4,492.199,"Ik ga naar de Albert Heijn (supermarkt), ja,"
https://www.youtube.com/watch?v=wjXtFr62DC4,495.35,"en ""Ik ga boodschappen doen""."
https://www.youtube.com/watch?v=wjXtFr62DC4,497.67,Dus ook een ACTIE.
https://www.youtube.com/watch?v=wjXtFr62DC4,499.121,"De tweede is dat iets begint, bijvoorbeeld een handeling of een toestand - een conditie."
https://www.youtube.com/watch?v=wjXtFr62DC4,505.759,"""De les gaat straks beginnen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,509.013,"Dus een begin van de les. ""De les gaat straks beginnen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,513.072,"""Ik ga straks filmen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,515.513,Ik begin straks met filmen.
https://www.youtube.com/watch?v=wjXtFr62DC4,518.424,Dit zijn ook natuurlijk een soort van acties maar je zegt ook iets over een BEGIN van de actie.
https://www.youtube.com/watch?v=wjXtFr62DC4,524.683,"Veranderingen in je leven zij  ook vaak met ""gaan""."
https://www.youtube.com/watch?v=wjXtFr62DC4,527.826,"Bijvoorbeeld: gaan verhuizen, gaan trouwen, gaan samenwonen, gaan scheiden."
https://www.youtube.com/watch?v=wjXtFr62DC4,534.815,"""Mijn ouders gaan verhuizen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,537.39,"""Mijn broer en zijn verloofde gaan trouwen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,540.734,"""Maar helaas gaan mijn buren scheiden."""
https://www.youtube.com/watch?v=wjXtFr62DC4,545.031,Dus het zijn LEVENSVERANDERINGEN.
https://www.youtube.com/watch?v=wjXtFr62DC4,547.52,"We gebruiken ""gaan"" ook meestal met het WEER."
https://www.youtube.com/watch?v=wjXtFr62DC4,550.682,En dat hebben we ook al gezien.
https://www.youtube.com/watch?v=wjXtFr62DC4,552.698,"Bijvoorbeeld: ""Het gaat regenen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,555.234,"Of je kan ook zeggen: ""Wanneer gaat het sneeuwen?"""
https://www.youtube.com/watch?v=wjXtFr62DC4,558.553,"Of: ""De zon gaat straks weer schijnen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,562.424,"Nu gaan we naar vier categorieën voor ""zullen""."
https://www.youtube.com/watch?v=wjXtFr62DC4,565.281,"Ik zei het net al, je kan ""zullen"" gebruiken voor een PLAN of een INTENTIE."
https://www.youtube.com/watch?v=wjXtFr62DC4,570.342,"""Ik zal jullie straks vertellen over het futurum."""
https://www.youtube.com/watch?v=wjXtFr62DC4,574.27,"""Ik zal proberen om op tijd te komen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,577.98,"""De docent zal vanavond een heel leuke les geven."""
https://www.youtube.com/watch?v=wjXtFr62DC4,583.236,"Dus allerlei plannen en intenties en in dit geval kun je ook ""gaan"" gebruiken"
https://www.youtube.com/watch?v=wjXtFr62DC4,589.601,"dus: ""Ik ga jullie vertellen over het futurum."""
https://www.youtube.com/watch?v=wjXtFr62DC4,592.848,"""Ik ga proberen om op tijd te komen."" "
https://www.youtube.com/watch?v=wjXtFr62DC4,596.035,"""De docent gaat vanavond een leuke les geven."""
https://www.youtube.com/watch?v=wjXtFr62DC4,600.448,"HOPELIJK (hopefully). Als je een soort van WENS uitdrukt dan gebruik je meestal ook ""zal""."
https://www.youtube.com/watch?v=wjXtFr62DC4,609.954,"""Hopelijk zal het niet regenen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,612.226,"""Hopelijk zal iedereen goed meedoen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,615.065,"""Hopelijk zal hij op tijd komen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,618.473,"Of: ""Hopelijk zal hij op tijd zijn."""
https://www.youtube.com/watch?v=wjXtFr62DC4,621.619,"En: ""Hopelijk zal alles goed gaan."""
https://www.youtube.com/watch?v=wjXtFr62DC4,624.758,"In sommige gevallen kun je ook ""gaan"" gebruiken"
https://www.youtube.com/watch?v=wjXtFr62DC4,627.962,"of in elk geval ""gaan"" toevoegen aan het eind van de zin voor de infinitief."
https://www.youtube.com/watch?v=wjXtFr62DC4,634.289,"""Hopelijk ZAL het niet regenen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,636.827,"""Hopelijk ZAL het niet GAAN regenen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,639.661,"Hier klinkt ""gaan regenen"" ook wel nog iets beter eigenlijk, iets natuurlijker."
https://www.youtube.com/watch?v=wjXtFr62DC4,645.442,"""Maar hopelijk gaat iedereen goed meedoen""..."
https://www.youtube.com/watch?v=wjXtFr62DC4,650.213,Ik zou dat niet zeggen.
https://www.youtube.com/watch?v=wjXtFr62DC4,652.42,"""Hopelijk gaat hij op tijd te komen"" of ""Hopelijk gaat hij op tijd zijn""."
https://www.youtube.com/watch?v=wjXtFr62DC4,657.095,"Dat kan eigenlijk niet omdat je niet goed ""gaan"" met ""komen"" of ""zijn"" kunt gebruiken."
https://www.youtube.com/watch?v=wjXtFr62DC4,663.68,"En: ""Hopelijk gaat alles goed gaan."""
https://www.youtube.com/watch?v=wjXtFr62DC4,666.539,"Dat kan ook niet, in elk geval niet in de standaardtaal"
https://www.youtube.com/watch?v=wjXtFr62DC4,670.843,"want ""gaan"" kan meestal ook niet met ""gaan""."
https://www.youtube.com/watch?v=wjXtFr62DC4,673.966,Maar er zijn dialecten of regiolecten - of volgens mij in het Vlaams ook -
https://www.youtube.com/watch?v=wjXtFr62DC4,680.667,"en daar gebruiken ze wel ""gaan"" met ""gaan""."
https://www.youtube.com/watch?v=wjXtFr62DC4,683.535,"Bijvoorbeeld: ""Dat GAAT niet GAAN."""
https://www.youtube.com/watch?v=wjXtFr62DC4,686.344,"Dus: ""Dat ZAL niet GAAN""."
https://www.youtube.com/watch?v=wjXtFr62DC4,690.219,"""Dat GAAT niet GAAN."""
https://www.youtube.com/watch?v=wjXtFr62DC4,691.945,"Categorie 3 is een WAARSCHIJNLIJKHEID, dat hebben we eigenlijk ook al wel gezien."
https://www.youtube.com/watch?v=wjXtFr62DC4,696.702,"""Het zal straks wel regenen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,698.939,"Of: ""Het zal straks wel GAAN regenen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,701.485,"Of: ""Het zal wel een drukke avond worden."""
https://www.youtube.com/watch?v=wjXtFr62DC4,705.132,"Ja: ""Het zal wel drukke avond worden."""
https://www.youtube.com/watch?v=wjXtFr62DC4,707.858,"Dus je neemt aan, je denkt dat het gaat regenen, of je denkt dat het een drukke avond wordt"
https://www.youtube.com/watch?v=wjXtFr62DC4,717.092,"en dan gebruik je dus ""zal"" en vaak een woordje zoals ""wel"" of ""vast""."
https://www.youtube.com/watch?v=wjXtFr62DC4,722.614,"""Het zal VAST een drukke avond worden!"""
https://www.youtube.com/watch?v=wjXtFr62DC4,725.731,"En de laatste: een BELOFTE, dat is vaak ook in de toekomst, dat hebben we ook gezien."
https://www.youtube.com/watch?v=wjXtFr62DC4,731.299,"""Ik zal boodschappen doen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,733.454,"En: ""Ik zal nog heel veel leuke video's maken!"""
https://www.youtube.com/watch?v=wjXtFr62DC4,736.936,Dus je zegt iets wat je gaat doen.
https://www.youtube.com/watch?v=wjXtFr62DC4,740.306,"En met ""zal"" geef (doe) je meer een BELOFTE."
https://www.youtube.com/watch?v=wjXtFr62DC4,743.125,"""Ik beloof dat ik dat zal doen!"""
https://www.youtube.com/watch?v=wjXtFr62DC4,747.158,"Als laatste wat ik ook heel interessant vind is dat je ""gaan"" ook kunt gebruiken voor een futurum in de verleden tijd."
https://www.youtube.com/watch?v=wjXtFr62DC4,755.613,"Je kan een futurum  gebruiken voor de toekomst: ""Ik ga boodschappen doen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,759.62,"Of: ""We gaan boodschappen doen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,761.591,"Maar ik kan ook zeggen: ""We gingen eerst boodschappen doen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,766.398,"Dus nu is ""gingen"" een hulpwerkwoord voor de verleden tijd (imperfectum)."
https://www.youtube.com/watch?v=wjXtFr62DC4,770.788,"""We GINGEN eerst boodschappen doen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,773.584,"En: ""Ik ben om 21.30 in GAAN slapen."""
https://www.youtube.com/watch?v=wjXtFr62DC4,777.174,"Ja, dit is ook in de verleden tijd (perfectum)."
https://www.youtube.com/watch?v=wjXtFr62DC4,780.4,En ik wil hier nog een beetje meer onderzoek naar doen.
https://www.youtube.com/watch?v=wjXtFr62DC4,783.86,"Zoals ik dit nu bedenk, denk ik dat het meer 
met acties is."
https://www.youtube.com/watch?v=wjXtFr62DC4,788.931,"""Boodschappen doen"" is een actie en ""slapen"" is een actie."
https://www.youtube.com/watch?v=wjXtFr62DC4,793.625,"Onthoud in elk geval: het belangrijkste verschil is dat ""gaan"" eigenlijk meestal wel kan worden gebruikt"
https://www.youtube.com/watch?v=wjXtFr62DC4,801.222,en dat het ook meer eenstatement is.
https://www.youtube.com/watch?v=wjXtFr62DC4,805.439,"Je bent meestal wat zekerder over iets wat je gaat doen of zo, of gaat beginnen,"
https://www.youtube.com/watch?v=wjXtFr62DC4,812.495,"of dat het gaat regenen, of dat soort dingen."
https://www.youtube.com/watch?v=wjXtFr62DC4,816.008,"En met ""zullen"" hou je toch altijd wel een beetje een gevoel 
van het is niet 100% zeker,"
https://www.youtube.com/watch?v=wjXtFr62DC4,822.363,"het is waarschijnlijk, of het is een belofte, een plan, een intentie."
https://www.youtube.com/watch?v=wjXtFr62DC4,827.251,In elk geval kun je daarmee oefenen in mijn online school.
https://www.youtube.com/watch?v=wjXtFr62DC4,831.136,Dit hoort bij les 11 van de intermediate cursus.
https://www.youtube.com/watch?v=wjXtFr62DC4,834.676,En waar ik nog benieuwd naar ben is:
https://www.youtube.com/watch?v=wjXtFr62DC4,836.879,"""Wat GA jij vandaag, vanavond, of bijvoorbeeld dit weekend doen?"""
https://www.youtube.com/watch?v=wjXtFr62DC4,843.484,"Dus schrijf kort in de reacties wat jij gaat doen, of wat jouw plannen zijn."
https://www.youtube.com/watch?v=wjXtFr62DC4,850.03,Dus bedenk ook of je GAAN of ZULLEN moet gebruiken.
https://www.youtube.com/watch?v=wjXtFr62DC4,853.488,Ik ga in elk geval nu stoppen met filmen
https://www.youtube.com/watch?v=wjXtFr62DC4,859.265,en ik ga mijn video monteren en die zal ik dan op vrijdag uploaden.
https://www.youtube.com/watch?v=wjXtFr62DC4,862.231,"En als je nog meer Nederlands wilt leren met mij, abonneer je dan op mijn kanaal!"
https://www.youtube.com/watch?v=wjXtFr62DC4,867.714,"Als je deze video leuk vond, geef het alsjeblieft een like!"
https://www.youtube.com/watch?v=wjXtFr62DC4,871.501,Ik zie jullie dan weer heel gauw in de volgende video!
https://www.youtube.com/watch?v=wjXtFr62DC4,874.972,Doei!
https://www.youtube.com/watch?v=MJaraa2VdKI,0.0,Wat zou je doen als er nooit meer een morgen zou zijn?
https://www.youtube.com/watch?v=MJaraa2VdKI,12.848,"Hallo allemaal, Dutchies to be!"
https://www.youtube.com/watch?v=MJaraa2VdKI,16.405,Welkom bij deze video over het werkwoord ZOUDEN.
https://www.youtube.com/watch?v=MJaraa2VdKI,20.828,ZOUDEN is een werkwoord met heel veel verschillende soorten functies.
https://www.youtube.com/watch?v=MJaraa2VdKI,26.361,En soms kan het verwarrend zijn wanneer je nou ZOUDEN of ZULLEN moet gebruiken.
https://www.youtube.com/watch?v=MJaraa2VdKI,33.434,Vandaag gaan we kijken naar 4 zeer frequente functies
https://www.youtube.com/watch?v=MJaraa2VdKI,37.88,en deze functies zijn ook onderdeel van de intermediate cursus. Dit is les 12.
https://www.youtube.com/watch?v=MJaraa2VdKI,45.073,En als je dus meer wilt oefenen straks met ZOUDEN 
https://www.youtube.com/watch?v=MJaraa2VdKI,48.25,dan kun je dus naar mijn online school gaan
https://www.youtube.com/watch?v=MJaraa2VdKI,51.133,alle theorie downloaden en heel veel oefeningen maken.
https://www.youtube.com/watch?v=MJaraa2VdKI,55.488,En aan het eind gaan we nog even kijken of we in deze vier functies ook ZULLEN kunnen gebruiken.
https://www.youtube.com/watch?v=MJaraa2VdKI,62.238,Of dus toch niet!
https://www.youtube.com/watch?v=MJaraa2VdKI,64.527,Nummer 1: Iets is niet gebeurd.
https://www.youtube.com/watch?v=MJaraa2VdKI,68.112,"Twee weken geleden heb ik een video gemaakt over het futurum, over de toekomende tijd"
https://www.youtube.com/watch?v=MJaraa2VdKI,75.615,waarbij je GAAN of ZULLEN kunt gebruiken.
https://www.youtube.com/watch?v=MJaraa2VdKI,78.951,Een voorbeeld uit die video was:
https://www.youtube.com/watch?v=MJaraa2VdKI,81.97,"""Ik zal jullie straks vertellen over het futurum."""
https://www.youtube.com/watch?v=MJaraa2VdKI,85.94,"Ja, dus hier zie je ZAL:"
https://www.youtube.com/watch?v=MJaraa2VdKI,87.985,"""Ik ZAL jullie straks vertellen over het futurum."""
https://www.youtube.com/watch?v=MJaraa2VdKI,92.629,"Dit is dus een plan, een intentie, iets voor de toekomst."
https://www.youtube.com/watch?v=MJaraa2VdKI,97.686,Maar nu kan ik bijvoorbeeld zeggen als dat niet is gebeurd:
https://www.youtube.com/watch?v=MJaraa2VdKI,102.426,"""Ik ZOU jullie iets vertellen over het futurum, maar het is niet gebeurd."""
https://www.youtube.com/watch?v=MJaraa2VdKI,109.839,"Bijvoorbeeld: ik had geen tijd meer, "
https://www.youtube.com/watch?v=MJaraa2VdKI,113.198,"ik ging over iets anders praten,"
https://www.youtube.com/watch?v=MJaraa2VdKI,116.647,"ik was ziek, dus misschien ging de les niet door..."
https://www.youtube.com/watch?v=MJaraa2VdKI,121.5,"Dus als je iets in de toekomst wilde doen, maar het is niet gebeurd"
https://www.youtube.com/watch?v=MJaraa2VdKI,127.486,dan kun je dus ZOU gebruiken.
https://www.youtube.com/watch?v=MJaraa2VdKI,129.758,"""Ik ZOU jullie iets vertellen over het futurum, maar ik heb het niet gedaan."""
https://www.youtube.com/watch?v=MJaraa2VdKI,136.084,Een ander voorbeeld:
https://www.youtube.com/watch?v=MJaraa2VdKI,137.699,"""De trein ZAL van spoor 8B vertrekken."""
https://www.youtube.com/watch?v=MJaraa2VdKI,142.711,"Dus dat is in de toekomst, dat ZAL gebeuren."
https://www.youtube.com/watch?v=MJaraa2VdKI,147.497,"""De trein ZAL van spoor 8B vertrekken."""
https://www.youtube.com/watch?v=MJaraa2VdKI,151.303,Maar dan kun je ZOU gebruiken om te zeggen dat dat niet is gebeurd:
https://www.youtube.com/watch?v=MJaraa2VdKI,157.125,"""De trein ZOU van spoor 8B vertrekken, "
https://www.youtube.com/watch?v=MJaraa2VdKI,161.865,"maar hij vertrok uiteindelijk van spoor 9."""
https://www.youtube.com/watch?v=MJaraa2VdKI,167.126,"Dus ""Hij ZOU vertrekken van spoor 8B"" (of A, geen idee...)"
https://www.youtube.com/watch?v=MJaraa2VdKI,173.511,Maar dat is niet gebeurd
https://www.youtube.com/watch?v=MJaraa2VdKI,175.45,want uiteindelijk vertrok hij van spoor 9.
https://www.youtube.com/watch?v=MJaraa2VdKI,180.1,En het laatste voorbeeld.
